is_winner,game_duration,tower_kills,dragon_kills,baron_kills,total_kills,total_assists,total_deaths,total_damage_dealt,total_gold_earned,total_minions_killed,total_time_cc_dealt,total_time_played,had_afk_teammates,total_scuttle_crab_kills,total_ward_takedowns,total_wards_placed,gold15,damage_done15,kills15,cs15
True,1563,7,3,1,36,78,23,112840,57303,628,150,7815,False,3,0,49,26887,33939,38361,441
True,913,3,2,0,20,20,10,40039,33001,366,68,4565,False,3,0,25,30566,34401,42249,425
False,913,0,0,0,10,6,20,29837,22831,261,55,4565,False,1,0,24,21123,25464,45383,317
True,1603,10,2,1,27,47,15,97912,57642,658,122,8015,False,5,0,63,27314,30051,40073,422
False,1603,3,1,0,15,20,27,67915,48566,658,78,8015,False,3,0,47,22487,24973,43730,426
True,1436,11,1,1,26,37,15,90918,53883,621,120,7180,False,2,0,43,26013,33726,39801,417
False,1436,1,2,0,15,22,26,56027,40992,566,74,7180,False,3,0,29,23947,27116,49051,390
False,1341,1,0,0,8,14,15,41338,36737,526,81,6705,False,3,0,53,24400,23562,36995,423
True,1341,4,3,0,15,23,8,53223,43195,619,63,6705,False,3,0,61,23759,23188,34646,448
True,817,2,1,0,16,16,4,27996,30127,342,28,4085,False,4,0,23,30127,27996,41507,444
False,817,0,0,0,4,3,16,23383,19953,277,26,4085,False,0,0,18,19953,23383,41074,342
False,2553,5,4,1,42,68,55,208373,80385,838,334,12765,False,7,0,76,21377,20016,43901,396
True,2553,9,2,2,55,90,43,196025,88781,820,284,12765,False,2,0,90,25539,27085,44139,399
True,1250,5,1,0,30,37,7,67896,42397,471,92,6250,False,4,0,40,26654,29567,36696,412
False,1250,2,0,0,7,4,30,45395,33093,443,78,6250,False,2,0,42,21634,23705,43536,361
True,1019,2,0,0,26,16,12,46161,34728,382,33,5095,False,3,0,20,26259,31018,46720,376
False,1019,1,0,0,12,9,26,40844,28427,333,74,5095,False,2,0,24,23586,32319,44430,324
False,1710,1,1,0,23,42,51,106177,55303,701,116,8550,False,4,0,32,23547,33740,49366,376
True,1710,11,3,2,51,65,23,119682,67773,603,128,8550,False,4,0,43,28770,32819,52147,388
True,1795,8,4,2,35,40,21,112477,64108,734,78,8975,False,5,0,72,26006,36722,46464,440
False,1795,5,0,0,21,22,35,93700,55756,744,127,8975,False,4,0,39,23814,27990,47344,395
True,2086,11,3,1,45,62,42,149307,72798,697,242,10430,False,6,0,73,26607,37213,53789,385
False,2086,3,2,0,41,56,45,137214,67560,761,157,10430,False,5,0,60,25479,32113,52003,376
False,1580,4,1,0,19,30,31,72982,48639,568,98,7900,False,2,0,60,24303,21367,45422,435
True,1580,6,3,1,31,42,19,102872,56462,602,115,7900,False,5,0,54,26061,27758,36331,422
True,1762,8,2,1,42,65,26,123219,63226,595,125,8810,False,6,0,63,25692,30166,46154,388
False,1762,3,2,0,26,40,42,109344,56054,651,107,8810,False,3,0,70,27620,30028,47106,427
False,2339,4,3,1,36,49,42,188517,71749,828,270,11695,False,6,0,99,24718,32807,45874,423
True,2339,9,3,1,42,62,36,177666,79129,913,184,11695,False,5,0,81,25837,32384,47868,371
True,1485,11,2,1,23,36,18,69103,53967,595,89,7425,False,4,0,37,24006,16732,38151,449
False,1485,2,1,0,17,22,23,72768,44876,594,71,7425,False,2,0,35,23223,22132,29672,400
True,2439,11,4,0,67,117,49,243794,80258,697,373,12195,False,5,0,79,27745,33602,47834,373
False,2439,5,2,1,49,74,67,244415,76586,745,362,12195,False,3,0,66,24433,32658,47153,325
True,2354,10,3,3,36,73,21,127294,79893,855,124,11770,False,7,0,72,22010,18680,41508,445
False,2354,6,3,0,21,53,36,143850,72068,971,186,11770,False,5,0,75,22517,26968,37079,444
False,955,0,0,0,10,5,18,33123,26128,350,89,4775,False,1,0,26,22794,27470,44290,390
True,955,2,2,0,18,15,10,36408,31944,398,41,4775,False,3,0,26,27461,31208,43869,438
False,1521,2,1,0,16,29,32,53103,44042,558,109,7605,False,3,0,47,23041,19893,40741,376
True,1521,9,2,1,32,55,16,96319,57042,605,149,7605,False,5,0,59,27282,26626,29751,465
False,752,0,0,0,4,2,17,23440,18737,233,29,3760,False,2,0,17,0,0,0,0
True,752,2,1,0,17,18,5,26738,28064,333,39,3760,False,1,0,16,0,0,0,0
False,2261,6,2,1,43,67,47,149059,77016,810,178,11305,False,4,0,79,27644,29603,40938,406
True,2261,9,3,2,46,87,43,171328,81004,834,208,11305,False,6,0,85,23914,28441,39565,383
True,1383,9,1,1,44,73,23,89327,53532,414,136,6915,False,4,0,49,28997,39470,47164,311
False,1383,0,1,0,22,25,44,64517,40850,453,125,6915,False,4,0,40,25929,33026,48807,328
False,1499,0,3,0,25,45,35,78859,43095,535,150,7495,False,2,0,49,25475,30364,48534,408
True,1499,8,1,1,35,63,25,97171,56094,598,102,7495,False,5,0,52,26249,31014,42988,443
True,919,2,0,0,21,25,10,43667,33101,336,52,4595,False,1,0,27,28571,34488,45496,421
False,919,1,1,0,10,13,21,34666,27776,347,52,4595,False,4,0,25,25111,30169,47073,393
False,1516,3,0,0,17,24,32,81164,44286,543,105,7580,False,3,0,38,23883,34723,43516,365
True,1516,9,4,1,32,45,17,92588,53646,577,145,7580,False,4,0,45,24823,30425,49512,393
True,2067,10,3,2,44,74,35,169511,76052,803,195,10335,False,3,0,82,26369,29537,28989,473
False,2067,4,1,0,35,36,45,110885,68172,763,126,10335,False,7,0,62,24656,20304,40767,437
True,2667,11,4,3,47,78,35,224860,92384,1011,359,13335,False,7,0,107,24169,31258,42785,474
False,2667,7,3,0,35,56,48,167947,84506,992,227,13335,False,6,0,102,25667,27392,43942,409
False,1755,1,1,0,22,33,42,112950,53550,632,174,8775,False,4,0,39,24443,29213,39800,402
True,1755,9,3,1,42,88,22,124050,64377,657,105,8775,False,6,0,50,25516,26810,40413,443
True,1460,10,1,1,27,36,18,77130,53787,543,84,7300,False,5,0,50,26749,31299,41426,429
False,1460,4,2,0,18,18,27,63434,43391,571,207,7300,False,1,0,37,25224,29697,44754,392
True,2050,9,3,1,52,105,35,145798,73105,715,158,10250,False,5,0,74,26042,31355,50171,379
False,2050,6,2,0,35,58,52,163290,66221,753,153,10250,False,5,0,73,24523,35971,45795,415
False,2261,3,1,0,37,66,44,168418,71876,888,193,11305,False,5,0,77,26214,27816,43444,414
True,2261,8,5,2,43,59,37,164218,81117,912,245,11305,False,6,0,124,25999,28638,44749,463
True,2013,8,3,2,42,46,33,126440,68779,672,193,10065,False,7,0,56,24627,23708,43592,408
False,2013,8,1,0,33,39,42,114894,64666,799,184,10065,False,3,0,62,25526,26222,39415,442
False,2285,2,1,0,30,44,32,120261,67364,874,121,11425,False,3,0,49,23703,26440,39142,402
True,2285,10,5,2,32,62,30,147636,76277,822,120,11425,False,9,0,81,22443,27603,41306,409
False,1440,1,1,0,13,15,29,68240,40609,572,72,7200,False,1,0,54,22819,31350,41034,399
True,1440,10,2,1,29,34,14,70258,52044,574,102,7200,False,4,0,50,26427,27617,49354,378
False,1911,1,2,0,33,56,48,124175,60744,761,88,9555,False,3,0,81,25084,32519,51153,424
True,1911,10,2,2,48,81,33,146387,75671,746,178,9555,False,5,0,93,30128,37380,34266,436
True,2407,10,2,1,43,64,32,139068,82233,918,203,12035,False,3,0,80,25183,23761,36702,419
False,2407,8,4,1,32,73,43,158865,76211,878,207,12035,False,7,0,109,22621,24707,36080,440
True,1428,9,1,0,39,51,22,95332,56472,549,112,7140,False,3,0,49,30741,35546,42391,438
False,1428,0,1,0,22,34,39,77823,43639,521,119,7140,False,3,0,51,24162,29289,44475,371
False,1373,0,1,0,10,15,28,45340,35639,499,76,6865,False,3,0,55,22384,23595,42467,381
True,1373,5,1,1,27,33,10,64178,49380,566,122,6865,False,3,0,35,28540,30965,40564,422
False,1520,3,1,1,13,13,29,53801,44142,603,88,7600,False,1,0,49,23463,16745,34154,431
True,1520,7,2,0,29,66,14,85659,52311,631,126,7600,False,7,0,55,23827,22340,28984,466
False,2083,6,4,0,27,24,30,124657,67051,833,63,10415,False,5,0,73,23771,20241,36425,460
True,2083,8,1,2,30,45,27,98357,71192,850,100,10415,False,4,0,58,24723,20593,35830,471
True,1445,9,2,1,34,43,16,91417,53790,573,57,7225,False,5,0,46,27598,32860,37596,416
False,1445,3,1,0,16,15,34,55730,42234,484,78,7225,False,1,0,41,22613,21936,43399,317
False,1491,3,1,0,22,41,32,82607,47494,581,144,7455,False,2,0,34,25432,28145,37319,398
True,1491,11,2,1,32,42,22,93579,58703,630,116,7455,False,5,0,60,25592,24471,47220,449
True,2337,10,4,1,50,51,50,175355,82372,849,157,11685,False,9,0,61,28513,40008,46644,435
False,2337,2,1,0,50,67,50,153889,75797,927,129,11685,False,2,0,75,25241,31893,51231,356
False,1041,0,0,0,6,4,20,36961,26496,388,40,5205,False,1,0,35,21101,27227,44739,367
True,1041,3,2,0,20,27,7,39902,35908,449,67,5205,False,4,0,43,28610,31005,49058,453
True,1739,11,4,0,37,29,38,106058,63367,705,107,8695,False,4,0,48,25766,26831,48909,411
False,1739,3,0,0,38,42,37,98045,58672,626,109,8695,False,6,0,52,27095,32544,38742,371
False,1719,4,1,0,15,16,35,99514,47519,642,98,8595,False,4,0,52,23597,26508,37032,419
True,1719,8,2,0,35,44,15,107604,57102,643,291,8595,False,3,0,46,23162,23290,39794,389
False,2084,5,1,2,29,61,32,138133,68285,793,128,10420,False,5,0,96,25147,30126,41229,428
True,2084,11,4,0,32,47,29,139399,71177,796,144,10420,False,5,0,85,25414,30541,48370,430
False,1424,2,0,0,10,15,30,65233,37438,509,92,7120,False,3,0,48,23441,27899,42814,400
True,1424,9,2,1,29,47,10,78765,51372,585,119,7120,False,4,0,46,25248,28868,41792,446
True,937,3,0,0,26,24,8,43938,35171,360,72,4685,False,1,0,28,29837,34827,41360,390
False,937,0,2,0,8,15,26,33673,24829,302,64,4685,False,3,0,26,23096,28395,51415,361
False,1406,2,3,0,8,13,26,69914,39483,535,120,7030,False,3,0,47,23744,32635,44123,430
True,1406,11,0,1,26,28,8,81476,51257,599,91,7030,False,2,0,40,26622,29737,46149,431
True,1489,10,2,1,30,34,23,86826,55857,583,78,7445,False,3,0,45,28500,37810,42429,401
False,1489,1,0,0,23,23,30,62715,44326,571,114,7445,False,3,0,34,25284,30014,44742,353
True,1628,9,2,0,34,56,18,115574,56306,573,116,8140,False,7,0,52,28341,35528,51839,408
False,1628,1,1,1,18,34,34,113342,47721,553,96,8140,False,1,0,54,23139,30821,50667,402
True,1972,9,3,1,22,35,27,115967,64002,766,145,9860,False,5,0,67,25217,23119,42589,394
False,1972,3,2,0,27,42,22,122443,58565,754,177,9860,False,5,0,63,23365,25021,34436,414
True,2147,10,2,2,38,52,38,133444,73232,739,213,10735,False,3,0,79,23584,25639,38268,380
False,2147,2,3,0,38,83,38,134397,66878,746,165,10735,False,7,0,76,24306,24178,36966,384
False,1944,4,3,0,44,62,38,133412,63913,722,153,9720,False,5,0,77,25758,29933,39854,405
True,1944,9,2,1,38,34,44,115748,65554,613,116,9720,False,5,0,67,24861,29563,46002,383
True,1986,8,3,1,34,49,23,104136,65908,777,149,9930,False,6,0,61,24323,23280,45707,426
False,1986,3,1,0,23,36,34,137811,60857,778,245,9930,False,3,0,73,23881,34213,36821,442
True,2207,8,4,0,37,65,17,123900,73235,965,206,11035,False,8,0,105,25916,28788,36527,475
False,2207,10,1,1,17,13,37,100084,71394,934,122,11035,False,3,0,77,23171,19378,44131,447
True,1308,10,2,0,32,41,13,87727,47306,508,120,6540,False,4,0,35,24423,34926,47435,425
False,1308,1,0,0,13,9,32,54614,33600,474,91,6540,False,1,0,38,22235,26904,44226,373
False,1326,2,0,0,10,17,22,49608,38744,546,83,6630,False,2,0,31,23584,22354,38929,426
True,1326,6,3,1,22,26,10,64266,47124,550,100,6630,False,5,0,49,27639,27724,40207,469
True,2456,11,3,2,54,83,42,164501,86678,864,222,12280,False,4,0,126,27271,28495,41571,378
False,2456,8,2,0,42,49,54,154853,80824,894,160,12280,False,6,0,81,25715,27629,43440,367
True,1908,11,3,1,35,57,32,126925,67099,621,117,9540,False,5,0,68,23011,26043,35613,396
False,1908,4,1,0,32,47,35,107819,61449,729,116,9540,False,4,0,50,26265,22560,42523,422
False,2246,3,3,1,36,58,33,124227,69953,762,125,11230,False,7,0,90,22544,18923,40614,391
True,2246,10,2,1,33,60,36,155216,77344,867,194,11230,False,4,0,77,25471,29323,34500,483
True,2031,8,3,0,31,73,19,136859,65544,780,173,10155,False,6,0,82,23025,21818,33185,457
False,2031,7,2,1,19,32,31,110364,62112,847,206,10155,False,3,0,63,22651,20031,33046,467
True,1124,8,0,0,22,37,9,58728,42093,476,71,5620,False,2,0,39,25420,29315,37324,429
False,1124,1,2,0,9,10,22,39369,31101,447,58,5620,False,3,0,24,23374,22657,45877,420
False,1845,1,0,0,27,40,48,105793,54767,655,196,9225,False,3,0,44,23535,29523,43826,367
True,1845,11,4,0,48,53,28,144310,71298,797,134,9225,False,5,0,44,29038,30340,46966,440
True,2408,7,2,2,41,88,41,176625,81988,866,236,12040,False,3,0,102,25267,29350,40260,395
False,2408,8,4,0,41,73,41,138466,79096,849,235,12040,False,9,0,77,28494,29931,46273,429
False,1789,1,1,0,27,27,44,102244,55585,655,77,8945,False,2,0,51,26006,30500,43804,404
True,1789,11,4,1,44,49,27,124114,67462,713,116,8945,False,8,0,59,27273,30646,42760,436
True,1761,11,2,1,36,59,28,114384,66610,721,85,8805,False,6,0,51,27316,35792,51547,423
False,1761,6,2,0,28,36,36,94226,58000,659,133,8805,False,3,0,64,26916,35406,53380,377
True,1839,10,3,0,39,61,33,140623,64491,666,225,9195,False,7,0,46,29391,35788,40126,436
False,1839,2,1,1,33,53,39,102825,56591,599,142,9195,False,1,0,57,23646,25810,50198,335
False,1728,4,0,0,24,42,29,112027,54935,715,151,8640,False,5,0,45,24581,27528,42077,465
True,1728,8,3,1,29,30,24,110685,59227,761,237,8640,False,2,0,62,23422,29199,38880,449
False,1664,3,0,0,16,22,26,58588,47891,691,108,8320,False,3,0,51,23147,21776,36922,421
True,1664,9,4,1,26,44,16,104425,58617,667,268,8320,False,4,0,61,24275,28380,38480,417
False,1623,1,0,0,13,15,38,106460,43538,584,158,8115,False,1,0,55,21783,33248,44909,373
True,1623,7,4,0,38,64,13,103715,55158,591,260,8115,False,7,0,59,26919,29345,48201,418
False,1663,5,1,0,28,38,36,102156,50285,513,111,8315,False,4,0,63,24588,34922,43215,394
True,1663,6,2,1,36,55,28,95026,57738,554,280,8315,False,5,0,63,25060,29477,45253,375
True,1738,6,3,1,26,48,19,80878,61665,761,232,8690,False,5,0,64,26620,20754,30495,451
False,1738,1,1,0,19,29,26,68694,50817,710,80,8690,False,2,0,70,21383,14643,29980,399
True,1884,9,2,1,27,48,16,99919,63860,779,96,9420,False,5,0,58,23174,28964,37287,374
False,1884,5,3,0,14,18,27,94273,56660,761,137,9420,False,5,0,76,23872,25662,41189,442
False,926,0,0,0,10,11,19,29623,26729,348,59,4630,False,2,0,21,24327,28518,49907,392
True,926,4,2,0,19,15,10,37056,33544,392,67,4630,False,3,0,28,30332,35265,52456,438
False,1768,3,1,1,12,16,30,61836,51694,739,79,8840,False,1,0,52,22704,20954,42229,442
True,1768,10,3,1,30,43,12,89879,63665,766,90,8840,False,8,0,59,25378,28549,31991,456
False,1705,3,2,0,17,29,34,80339,49810,615,103,8525,False,3,0,71,23895,24720,46854,386
True,1705,9,2,1,34,55,17,99799,61271,657,97,8525,False,6,0,57,26396,31832,36350,422
False,1378,0,2,0,22,37,24,85457,42961,544,127,6890,False,1,0,40,24904,38111,44569,390
True,1378,11,1,1,23,24,22,71965,50949,516,118,6890,False,5,0,51,29618,35336,53621,421
False,1512,3,1,0,18,26,29,70536,45295,549,115,7560,False,3,0,38,25065,27839,41795,396
True,1512,7,2,1,29,37,18,93791,53172,568,145,7560,False,3,0,55,24425,27445,41825,421
False,1735,2,0,0,24,30,41,68582,50751,551,100,8675,False,3,0,69,22606,21530,43499,323
True,1735,11,4,0,41,55,24,113288,65024,704,181,8675,False,6,0,63,27833,32522,36839,458
True,1887,10,2,1,25,27,30,93003,59408,600,55,9435,False,3,0,58,25573,21959,45605,382
False,1887,5,2,0,30,41,25,92124,57611,670,98,9435,False,5,0,72,24641,27799,39841,380
True,1235,4,2,0,27,33,20,86132,42695,435,75,6175,False,5,0,37,26896,39222,45591,391
False,1235,2,0,0,20,27,28,62100,35733,372,115,6175,False,0,0,40,24175,32634,52707,325
True,2020,11,2,1,40,84,27,137429,65711,619,223,10100,False,5,0,63,24465,24148,38552,403
False,2020,4,2,0,27,61,41,121230,59857,688,179,10100,False,2,0,50,21617,22733,36750,414
False,2004,8,3,1,37,60,37,139792,67995,729,190,10020,False,4,0,74,27094,29941,52782,405
True,2004,10,2,0,37,53,37,150415,69066,730,220,10020,False,4,0,55,26717,36544,46916,399
True,1548,10,2,1,42,40,24,105760,57736,574,141,7740,False,5,0,45,28401,36578,42620,443
False,1548,0,1,0,24,37,42,86515,48142,565,114,7740,False,2,0,54,23333,27436,46538,376
False,911,0,0,0,5,3,17,23742,23175,363,34,4555,False,0,0,17,21630,22881,39987,413
True,911,2,2,0,16,10,5,28324,30315,407,32,4555,False,3,0,24,28451,26423,37817,466
True,2084,9,1,0,38,53,37,126601,67564,701,126,10420,False,3,0,56,23875,22338,35403,387
False,2084,5,3,1,37,73,38,132127,68235,676,195,10420,False,7,0,65,23803,22791,39510,390
True,2152,8,2,2,49,76,43,148294,75089,683,182,10760,False,6,0,73,25883,31286,47709,345
False,2152,8,2,0,43,73,49,146047,73582,697,137,10760,False,3,0,66,27718,34186,45014,380
False,1553,1,1,0,21,42,37,83496,45410,528,205,7765,False,1,0,42,23612,25286,49105,394
True,1553,10,3,0,37,46,21,117701,55273,536,149,7765,False,4,0,49,25657,32278,38775,423
False,1673,2,0,0,17,34,24,81590,50194,661,155,8365,False,1,0,47,21324,20182,30783,393
True,1673,11,4,1,24,35,17,62531,55525,634,132,8365,False,5,0,53,27662,24572,35310,414
True,923,3,1,0,20,27,5,29001,33741,405,59,4615,False,5,0,22,30311,25906,38026,447
False,923,0,1,0,5,6,20,25334,23261,343,51,4615,False,0,0,30,21594,23756,37389,410
True,2445,10,2,1,65,77,52,185547,87999,796,266,12225,False,4,0,71,27312,32293,41188,342
False,2445,10,3,1,52,75,65,169071,79936,724,190,12225,False,6,0,65,25421,33198,44588,321
True,1359,9,1,1,40,70,15,80345,51212,426,196,6795,False,6,0,49,26047,28670,44951,356
False,1359,1,2,0,15,18,40,53255,36399,454,119,6795,False,1,0,41,23211,31058,40766,367
True,2133,9,4,1,37,71,35,155475,75309,821,172,10665,False,10,0,101,26193,26985,34863,475
True,2133,9,4,1,37,71,35,155475,75309,821,172,10665,False,10,0,101,26193,26985,34863,475
False,2133,3,1,0,35,69,37,118475,64815,815,149,10665,False,0,0,82,22832,21319,39606,414
False,2133,3,1,0,35,69,37,118475,64815,815,149,10665,False,0,0,82,22832,21319,39606,414
False,1774,4,1,1,37,54,34,116304,62757,691,151,8870,False,1,0,50,29326,35581,51649,397
True,1774,9,3,1,34,64,38,123319,64852,675,216,8870,False,7,0,72,26135,30736,50214,385
False,946,0,0,0,12,16,16,38292,27138,318,101,4730,False,1,0,32,24308,29032,36338,379
True,946,2,2,0,16,22,12,37646,31052,367,50,4730,False,3,0,28,26531,27496,46760,424
True,1603,10,3,1,34,57,20,109967,56632,573,147,8015,False,2,0,48,27162,40911,47243,346
False,1603,4,0,0,20,18,34,78812,48816,600,100,8015,False,3,0,59,26068,34704,56649,410
True,1807,11,2,0,23,39,28,113805,63871,727,150,9035,False,3,0,69,27932,27308,45233,478
False,1807,3,2,1,28,46,23,110657,58484,735,96,9035,False,5,0,61,24643,25632,43980,435
False,2556,7,3,1,38,58,46,202263,85536,922,208,12780,False,5,0,77,24706,27490,30455,463
True,2556,10,4,2,46,79,38,194696,87492,956,168,12780,False,5,0,100,23869,18210,38498,437
True,1619,9,2,1,32,33,22,91419,57647,651,209,8095,False,4,0,46,24276,31487,50648,409
False,1619,3,2,0,22,21,32,92972,49206,615,98,8095,False,4,0,57,25763,35826,44634,410
True,1679,11,4,1,36,59,27,113608,59562,596,215,8395,False,5,0,68,24326,22936,40213,416
False,1679,7,0,0,27,44,36,97404,57188,629,136,8395,False,1,0,62,22973,20890,36144,388
False,1560,4,0,0,30,43,33,83580,52043,590,105,7800,False,2,0,55,27972,35188,45814,395
True,1560,8,3,1,33,44,30,84713,56512,592,70,7800,False,6,0,62,27192,31399,50482,408
True,1817,8,1,1,39,76,21,111296,61899,659,132,9085,False,5,0,52,24243,23781,45089,427
False,1817,2,2,0,21,34,39,113543,53187,698,118,9085,False,2,0,68,25316,29514,40263,448
True,930,3,2,0,12,9,3,32567,31705,432,41,4650,False,3,0,32,28175,29827,34102,520
False,930,0,0,0,3,2,12,18391,22507,370,34,4650,False,2,0,28,20621,18166,39202,410
True,1533,9,1,1,30,42,24,94202,55704,576,76,7665,False,3,0,48,23903,29146,39149,391
False,1533,2,2,0,24,34,31,74464,48144,599,99,7665,False,5,0,28,26974,26916,43442,436
True,1534,9,3,1,43,53,16,96271,58691,561,113,7670,False,3,0,42,26159,29603,49786,416
False,1534,3,0,0,16,16,43,81170,44837,541,83,7670,False,5,0,38,23287,28217,39929,397
False,1389,2,1,0,11,12,16,45446,40534,619,76,6945,False,1,0,46,24249,28410,49058,457
True,1389,3,2,1,16,23,11,69395,45698,593,83,6945,False,6,0,41,26034,34659,42708,441
True,1626,8,4,1,38,71,21,113660,57613,602,176,8130,False,4,0,51,22833,26424,46552,357
False,1626,2,0,0,21,28,38,111121,47444,598,68,8130,False,3,0,49,26760,36954,45783,427
True,2190,11,4,2,35,50,25,137702,76638,833,79,10950,False,6,0,58,24970,31105,44278,429
False,2190,2,1,0,25,36,35,107853,67252,955,135,10950,False,4,0,63,25339,30362,41419,414
False,938,0,0,0,11,15,23,35441,26707,346,41,4690,False,1,0,34,23581,29582,44277,365
True,938,2,1,0,23,18,11,40709,33286,407,73,4690,False,3,0,24,29046,33725,45795,443
True,1162,6,2,0,19,25,5,50295,41236,514,84,5810,False,2,0,32,26725,27669,37975,418
False,1162,0,0,0,5,4,19,28474,28991,442,43,5810,False,3,0,32,21739,21011,38523,387
False,1868,4,0,1,29,59,33,137215,56902,661,155,9340,False,2,0,60,23520,26920,31308,393
True,1868,8,4,1,33,56,29,119017,64593,645,122,9340,False,7,0,55,23973,19966,40611,459
False,1741,3,1,0,25,39,30,87946,52979,669,311,8705,False,3,0,53,23280,29588,46294,417
True,1741,9,4,1,30,46,25,120874,62664,705,78,8705,False,5,0,58,24884,30820,42534,451
False,1232,2,0,0,14,13,23,55542,36177,460,86,6160,False,1,0,41,26182,32401,51072,429
True,1232,2,2,0,23,47,14,64241,38095,395,80,6160,False,4,0,36,24464,33400,45088,352
False,951,0,1,0,3,3,18,32853,23422,338,42,4755,False,1,0,29,21029,26781,46013,394
True,951,1,1,0,18,23,3,40065,33461,441,73,4755,False,4,0,28,28858,31661,38599,498
False,1586,1,0,0,21,37,31,61256,44790,551,161,7930,False,1,0,49,23652,21519,42526,371
True,1586,8,3,1,30,30,21,85225,55489,637,122,7930,False,6,0,55,28865,32983,38256,457
False,924,0,0,0,2,2,24,28152,20029,262,57,4620,False,3,0,26,18652,24353,45670,304
True,924,4,1,0,24,31,2,43697,36040,384,59,4620,False,1,0,21,32170,36016,38903,447
True,1715,8,3,0,38,58,22,98995,60189,634,169,8575,False,6,0,69,25110,24176,41132,417
False,1715,3,1,1,22,32,38,103534,53252,646,109,8575,False,2,0,74,24934,29702,40182,432
True,1700,10,1,1,38,63,16,89627,60724,639,123,8500,False,7,0,50,27161,29294,40161,417
False,1700,3,1,0,16,17,38,65637,49474,657,137,8500,False,2,0,60,23591,24071,39923,368
True,1399,9,2,1,33,34,21,75857,52397,483,104,6995,False,6,0,39,28737,35859,47913,379
False,1399,1,1,0,21,35,33,63263,43470,553,78,6995,False,1,0,42,26703,32547,46187,403
True,1004,1,2,0,20,23,7,43429,32711,399,81,5020,False,3,0,27,26116,30706,35264,412
False,1004,0,0,0,7,10,20,30509,26809,383,89,5020,False,2,0,29,22764,22575,41436,395
True,919,3,1,0,22,27,2,49397,33802,403,113,4595,False,3,0,27,30532,42291,43658,470
False,919,0,0,0,2,3,22,30406,21046,291,58,4595,False,1,0,19,18525,25122,50762,341
False,1640,2,0,0,18,26,23,68871,48421,694,52,8200,False,4,0,70,24419,23856,31761,455
